time,value
2022-10-05T08:01:38.56Z,74
2022-10-05T08:01:42.299Z,73
2022-10-05T08:01:46.036Z,74
2022-10-05T08:01:49.245Z,73
2022-10-05T08:01:51.153Z,74
2022-10-05T08:01:53.034Z,73
2022-10-05T08:01:54.916Z,74
2022-10-05T08:01:57.095Z,73
2022-10-05T08:02:02.971Z,74
2022-10-05T08:02:04.817Z,73
2022-10-05T08:02:14.981Z,74
2022-10-05T08:02:20.077Z,73
2022-10-05T08:02:23.288Z,74
2022-10-05T08:02:28.131Z,73
2022-10-05T08:02:48.005Z,74
2022-10-05T08:02:49.879Z,73
2022-10-05T08:02:51.724Z,74
2022-10-05T08:02:53.629Z,73
2022-10-05T08:02:55.48Z,74
2022-10-05T08:02:57.358Z,73
2022-10-05T08:03:17.193Z,74
2022-10-05T08:03:22.291Z,73
2022-10-05T08:03:26.835Z,74
2022-10-05T08:03:28.721Z,73
2022-10-05T08:03:55.401Z,28
2022-10-05T08:03:59.222Z,26
2022-10-05T08:04:01.413Z,25
2022-10-05T08:04:03.262Z,24
2022-10-05T08:04:08.346Z,25
2022-10-05T08:04:10.195Z,24
2022-10-05T08:04:54.199Z,23
2022-10-05T08:04:57.477Z,24
2022-10-05T08:05:02.985Z,23
2022-10-05T08:05:04.869Z,24
2022-10-05T08:05:06.792Z,23
2022-10-05T08:05:22.248Z,24
2022-10-05T08:05:24.143Z,23
2022-10-05T08:05:32.11Z,24
2022-10-05T08:05:34.312Z,23
2022-10-05T08:07:32.818Z,27
2022-10-05T08:07:34.688Z,53
2022-10-05T08:07:36.589Z,20
2022-10-05T08:07:38.779Z,50
2022-10-05T08:07:40.655Z,51
2022-10-05T08:07:44.384Z,52
2022-10-05T08:07:46.293Z,51
2022-10-05T08:07:49.555Z,54
2022-10-05T08:07:51.43Z,45
2022-10-05T08:07:53.301Z,58
2022-10-05T08:08:02.99Z,59
2022-10-05T08:08:04.834Z,58
2022-10-05T08:08:48.536Z,14
2022-10-05T08:08:50.409Z,87
2022-10-05T08:08:52.282Z,99
2022-10-05T08:08:54.202Z,98
2022-10-05T08:08:56.091Z,99
2022-10-05T08:08:58.022Z,98
2022-10-05T08:09:01.345Z,99
2022-10-05T08:09:56.712Z,97
2022-10-05T08:10:14.829Z,96
2022-10-05T08:10:22.116Z,93
2022-10-05T08:10:23.986Z,90
2022-10-05T08:10:30.456Z,71
2022-10-05T08:10:32.328Z,73
2022-10-05T08:10:43.629Z,3
2022-10-05T08:10:45.51Z,44
2022-10-05T08:10:47.39Z,74
2022-10-05T08:10:57.473Z,75
2022-10-05T08:10:59.325Z,74
2022-10-05T08:11:03.942Z,75
2022-10-05T08:11:29.57Z,97
2022-10-05T08:11:31.466Z,98
2022-10-05T08:12:16.075Z,97
2022-10-05T08:12:19.297Z,98
2022-10-05T08:12:21.145Z,97
2022-10-05T08:12:41.696Z,96
2022-10-05T08:12:43.543Z,97
2022-10-05T08:12:45.401Z,96
2022-10-05T08:12:52.101Z,97
2022-10-05T08:12:53.978Z,96
2022-10-05T08:13:08.953Z,95
2022-10-05T08:13:10.793Z,96
2022-10-05T08:13:13.987Z,95
2022-10-05T08:13:18.857Z,96
2022-10-05T08:13:20.7Z,95
2022-10-05T08:13:54.412Z,94
2022-10-05T08:13:56.287Z,95
2022-10-05T08:13:58.184Z,94
2022-10-05T08:14:10.642Z,93
2022-10-05T08:14:50.688Z,92
2022-10-05T08:14:52.542Z,93
2022-10-05T08:14:55.755Z,92
2022-10-05T08:14:57.628Z,93
2022-10-05T08:15:07.29Z,92
2022-10-05T08:15:09.15Z,93
2022-10-05T08:15:11.038Z,92
2022-10-05T08:15:15.62Z,93
2022-10-05T08:15:17.49Z,92
2022-10-05T08:15:32.451Z,91
2022-10-05T08:15:35.711Z,92
2022-10-05T08:15:45.762Z,91
2022-10-05T08:15:48.998Z,92
2022-10-05T08:15:54.446Z,91
2022-10-05T08:15:56.315Z,92
2022-10-05T08:15:59.552Z,91
2022-10-05T08:16:01.435Z,92
2022-10-05T08:16:04.67Z,91
2022-10-05T08:16:06.531Z,92
2022-10-05T08:16:08.407Z,91
2022-10-05T08:16:13.46Z,92
2022-10-05T08:16:15.34Z,91
2022-10-05T08:16:18.563Z,92
2022-10-05T08:16:20.423Z,91
2022-10-05T08:16:29.353Z,92
2022-10-05T08:16:31.227Z,91
2022-10-05T08:16:35.774Z,92
2022-10-05T08:16:37.645Z,91
2022-10-05T08:17:03.964Z,90
2022-10-05T08:17:05.833Z,91
2022-10-05T08:17:07.679Z,90
2022-10-05T08:17:10.34Z,91
2022-10-05T08:17:12.212Z,90
2022-10-05T08:17:17.267Z,91
2022-10-05T08:17:19.129Z,90
2022-10-05T08:17:20.967Z,91
2022-10-05T08:17:22.854Z,90
2022-10-05T08:18:38.145Z,89
2022-10-05T08:18:41.412Z,90
2022-10-05T08:18:47.949Z,89
2022-10-05T08:18:56.612Z,88
2022-10-05T08:18:58.488Z,89
2022-10-05T08:19:00.386Z,88
2022-10-05T08:19:04.962Z,89
2022-10-05T08:19:08.735Z,88
2022-10-05T08:19:37.828Z,89
2022-10-05T08:19:39.716Z,88
2022-10-05T08:27:40.098Z,87
2022-10-05T08:27:42.283Z,88
2022-10-05T08:28:24.732Z,87
2022-10-05T08:28:26.559Z,88
2022-10-05T08:29:19.841Z,87
2022-10-05T08:29:21.709Z,88
2022-10-05T08:29:28.939Z,87
2022-10-05T08:29:30.812Z,88
2022-10-05T08:29:55.795Z,87
2022-10-05T08:29:57.668Z,88
2022-10-05T08:30:09.456Z,87
2022-10-05T08:30:11.312Z,88
2022-10-05T08:30:29.033Z,87
2022-10-05T08:30:30.927Z,88
2022-10-05T08:30:35.464Z,87
2022-10-05T08:30:37.345Z,88
2022-10-05T08:30:47.323Z,87
2022-10-05T08:30:50.53Z,88
2022-10-05T08:30:54.275Z,87
2022-10-05T08:30:57.465Z,88
2022-10-05T08:30:59.353Z,87
2022-10-05T08:31:05.28Z,88
2022-10-05T08:31:07.126Z,87
2022-10-05T08:31:09.016Z,88
2022-10-05T08:31:10.849Z,87
2022-10-05T08:31:12.722Z,88
2022-10-05T08:31:16.213Z,87
2022-10-05T08:31:18.052Z,88
2022-10-05T08:31:21.296Z,87
2022-10-05T08:31:28.518Z,88
2022-10-05T08:31:30.362Z,87
2022-10-05T08:31:36.743Z,88
2022-10-05T08:31:38.64Z,87
2022-10-05T08:31:41.832Z,88
2022-10-05T08:31:43.674Z,87
2022-10-05T08:31:48.587Z,88
2022-10-05T08:31:51.812Z,87
2022-10-05T08:31:58.226Z,88
2022-10-05T08:32:00.069Z,87
2022-10-05T08:32:03.764Z,88
2022-10-05T08:32:05.635Z,87
2022-10-05T08:32:07.467Z,88
2022-10-05T08:32:09.343Z,87
2022-10-05T08:32:13.889Z,88
2022-10-05T08:32:17.384Z,87
2022-10-05T08:32:23.5Z,88
2022-10-05T08:32:25.354Z,87
2022-10-05T08:32:28.541Z,88
2022-10-05T08:32:30.409Z,87
2022-10-05T08:32:36.303Z,88
2022-10-05T08:32:40.292Z,87
2022-10-05T08:32:42.176Z,88
2022-10-05T08:32:49.707Z,87
2022-10-05T08:32:51.571Z,88
2022-10-05T08:32:57.447Z,87
2022-10-05T08:32:59.293Z,88
2022-10-05T08:33:05.18Z,87
2022-10-05T08:33:07.069Z,88
2022-10-05T08:33:10.276Z,87
2022-10-05T08:33:12.13Z,88
2022-10-05T08:33:14.031Z,87
2022-10-05T08:33:20.721Z,88
2022-10-05T08:33:23.916Z,87
2022-10-05T08:33:27.617Z,88
2022-10-05T08:33:29.491Z,87
2022-10-05T08:33:31.342Z,88
2022-10-05T08:33:33.203Z,87
2022-10-05T08:33:35.082Z,88
2022-10-05T08:33:40.162Z,87
2022-10-05T08:33:41.999Z,88
2022-10-05T08:33:43.856Z,87
2022-10-05T08:33:50.544Z,88
2022-10-05T08:33:52.38Z,87
2022-10-05T08:33:54.238Z,88
2022-10-05T08:33:56.066Z,87
2022-10-05T08:33:57.946Z,88
2022-10-05T08:34:01.166Z,87
2022-10-05T08:34:02.999Z,88
2022-10-05T08:34:04.881Z,87
2022-10-05T08:34:09.404Z,88
2022-10-05T08:34:13.122Z,87
2022-10-05T08:34:16.885Z,88
2022-10-05T08:34:18.743Z,87
2022-10-05T08:34:23.689Z,88
2022-10-05T08:34:26.796Z,87
2022-10-05T08:34:31.316Z,88
2022-10-05T08:34:33.178Z,87
2022-10-05T08:34:36.442Z,88
2022-10-05T08:34:39.628Z,87
2022-10-05T08:34:42.838Z,88
2022-10-05T08:34:44.68Z,87
2022-10-05T08:34:46.555Z,88
2022-10-05T08:34:48.387Z,87
2022-10-05T08:34:52.44Z,88
2022-10-05T08:34:54.283Z,87
2022-10-05T08:34:58.839Z,88
2022-10-05T08:35:00.678Z,87
2022-10-05T08:35:03.932Z,88
2022-10-05T08:35:08.986Z,87
2022-10-05T08:35:13.512Z,88
2022-10-05T08:35:15.376Z,87
2022-10-05T08:35:26.593Z,88
2022-10-05T08:35:28.45Z,87
2022-10-05T08:35:30.277Z,88
2022-10-05T08:35:32.14Z,87
2022-10-05T08:35:33.987Z,88
2022-10-05T08:35:35.852Z,87
2022-10-05T08:35:43.128Z,88
2022-10-05T08:35:46.331Z,87
2022-10-05T08:35:48.224Z,88
2022-10-05T08:35:50.082Z,87
2022-10-05T08:35:52.726Z,88
2022-10-05T08:35:54.884Z,87
2022-10-05T08:35:56.726Z,88
2022-10-05T08:35:58.594Z,87
2022-10-05T08:36:01.841Z,88
2022-10-05T08:36:04.46Z,87
2022-10-05T08:36:10.516Z,88
2022-10-05T08:36:12.373Z,87
2022-10-05T08:36:14.215Z,88
2022-10-05T08:36:17.914Z,87
2022-10-05T08:36:19.879Z,88
2022-10-05T08:36:43.421Z,87
2022-10-05T08:36:45.254Z,88
2022-10-05T08:36:58.654Z,87
2022-10-05T08:37:00.486Z,88
2022-10-05T08:37:27.4Z,87
2022-10-05T08:37:29.167Z,88
2022-10-05T08:37:44.416Z,87
2022-10-05T08:37:46.276Z,88
2022-10-05T08:37:54.292Z,87
2022-10-05T08:37:56.449Z,88
2022-10-05T08:38:31.304Z,87
2022-10-05T08:38:33.196Z,88
2022-10-05T08:38:35.07Z,87
2022-10-05T08:38:37.03Z,88
2022-10-05T08:38:40.228Z,87
2022-10-05T08:38:42.062Z,88
2022-10-05T08:38:58.193Z,87
2022-10-05T08:39:00.048Z,88
2022-10-05T08:39:08.633Z,87
2022-10-05T08:39:10.497Z,88
2022-10-05T08:39:16.375Z,87
2022-10-05T08:39:20.947Z,88
2022-10-05T08:39:33.847Z,87
2022-10-05T08:39:37.071Z,88
2022-10-05T08:39:52.906Z,87
2022-10-05T08:39:54.78Z,88
2022-10-05T08:40:05.503Z,87
2022-10-05T08:40:07.367Z,88
2022-10-05T08:40:16.469Z,87
2022-10-05T08:40:19.681Z,88
2022-10-05T08:41:24.46Z,87
2022-10-05T08:41:26.328Z,88
2022-10-05T08:45:08.646Z,87
2022-10-05T08:45:10.529Z,88
2022-10-05T08:45:17.032Z,87
2022-10-05T08:45:23.441Z,88
2022-10-05T08:45:37.381Z,87
2022-10-05T08:45:40.569Z,88
2022-10-05T08:45:42.442Z,87
2022-10-05T08:45:47.485Z,88
2022-10-05T08:45:49.351Z,87
2022-10-05T08:45:52.559Z,88
2022-10-05T08:45:54.388Z,87
2022-10-05T08:45:58.092Z,88
2022-10-05T08:45:59.96Z,87
2022-10-05T08:46:01.787Z,88
2022-10-05T08:46:03.662Z,87
2022-10-05T08:46:05.513Z,88
2022-10-05T08:46:13.589Z,87
2022-10-05T08:46:15.427Z,88
2022-10-05T08:46:17.312Z,87
2022-10-05T08:46:19.154Z,88
2022-10-05T08:46:21.028Z,87
2022-10-05T08:46:22.881Z,88
2022-10-05T08:46:26.849Z,87
2022-10-05T08:46:30.579Z,88
2022-10-05T08:46:34.572Z,87
2022-10-05T08:46:37.216Z,88
2022-10-05T08:46:39.389Z,87
2022-10-05T08:46:44.708Z,88
2022-10-05T08:46:46.576Z,87
2022-10-05T08:46:52.968Z,88
2022-10-05T08:46:54.804Z,87
2022-10-05T08:47:00.125Z,88
2022-10-05T08:47:02.111Z,87
2022-10-05T08:47:05.214Z,88
2022-10-05T08:47:07.938Z,87
2022-10-05T08:47:10.105Z,88
2022-10-05T08:47:11.952Z,87
2022-10-05T08:47:17.853Z,88
2022-10-05T08:47:21.072Z,87
2022-10-05T08:47:22.94Z,88
2022-10-05T08:47:24.783Z,87
2022-10-05T08:47:26.652Z,88
2022-10-05T08:47:29.849Z,87
2022-10-05T08:47:33.845Z,88
2022-10-05T08:47:38.399Z,87
2022-10-05T08:47:44.043Z,88
2022-10-05T08:47:45.902Z,87
2022-10-05T08:47:50.472Z,88
2022-10-05T08:47:53.89Z,87
2022-10-05T08:47:55.757Z,88
2022-10-05T08:47:58.984Z,87
2022-10-05T08:48:18.831Z,88
2022-10-05T08:48:20.697Z,87
2022-10-05T08:48:38.461Z,88
2022-10-05T08:48:40.516Z,87
2022-10-05T08:48:49.903Z,88
2022-10-05T08:48:52.545Z,87
2022-10-05T08:49:01.622Z,88
2022-10-05T08:49:03.503Z,87
2022-10-05T08:49:12.096Z,88
2022-10-05T08:49:14.257Z,87
2022-10-05T08:49:50.021Z,88
2022-10-05T08:49:53.231Z,87
2022-10-05T08:50:06.301Z,88
2022-10-05T08:50:08.169Z,87
2022-10-05T08:50:41.934Z,88
2022-10-05T08:50:43.795Z,87
2022-10-05T08:50:54.558Z,88
2022-10-05T08:50:56.417Z,87
2022-10-05T08:51:04.247Z,88
2022-10-05T08:51:06.078Z,87
2022-10-05T08:51:07.942Z,88
2022-10-05T08:51:11.135Z,87
2022-10-05T08:51:21.935Z,88
2022-10-05T08:51:23.817Z,87
2022-10-05T08:51:25.739Z,88
2022-10-05T08:51:27.584Z,87
2022-10-05T08:51:29.461Z,88
2022-10-05T08:51:31.327Z,87
2022-10-05T08:51:33.194Z,88
2022-10-05T08:51:35.041Z,87
2022-10-05T08:51:38.76Z,88
2022-10-05T08:51:40.648Z,87
2022-10-05T08:51:48.976Z,88
2022-10-05T08:51:50.81Z,87
2022-10-05T08:51:53.997Z,88
2022-10-05T08:51:55.863Z,87
2022-10-05T08:52:01.745Z,88
2022-10-05T08:52:03.588Z,87
2022-10-05T08:52:13.56Z,88
2022-10-05T08:52:15.196Z,0
